WORD,FREQ
allongeai,36.73
allongeaient,41.57
allongeait,46.72
allongeant,41.08
allongée,43.10
allongée,42.18
allongées,36.58
allongées,33.00
allongent,41.01
allonger,51.71
allongera,24.64
allongèrent,36.73
allongés,42.65
allongés,18.38
allongez,22.65
allons,63.92
alluma,48.37
allumage,36.67
allumai,40.44
allumaient,32.92
allumait,38.50
allumant,36.54
allume,54.25
allumé,48.86
allumé,37.60
allumé,41.67
allume-cigares,19.29
allumée,43.51
allumée,42.62
allumée,32.83
allumées,33.11
allumées,22.65
allume-feu,20.84
allument,46.43
allumer,53.17
allumera,33.14
allumèrent,36.58
allumerez,21.57
allumes,32.94
allumés,37.71
allumés,36.66
allumette,51.23
allumettes,54.55
allumez,43.61
allumons,39.67
allure,57.33
allures,21.65
allusion,42.65
alluvial,23.76
alluvions,23.81
alma,21.17
almanach,36.47
almanachs,26.40
alors,70.14
alose,20.82
alouette,50.42
alouettes,42.23
alourdie,19.94
alourdir,42.19
alourdis,22.78
alourdissait,23.33
alourdissent,23.33
alourdit,37.66
alpage,39.32
alpages,33.19
alpe,33.13
alpe-d'huez,19.77
alpes,53.03
alpes-de-haute-provence,22.65
alpes-maritimes,22.65
alpha,39.64
alpha,35.20
alphabet,57.49
alphabète,22.65
alphabétique,56.88
alphabétiquement,20.70
alphabétisation,32.65
alphabétiser,22.65
alphabets,19.40
alphajet,26.82
alphonse,45.51
alpilles,33.19
alpin,44.13
alpine,24.90
alpines,18.88
alpinisme,39.50
alpiniste,47.13
alpinistes,48.28
alpins,18.70
alsace,41.07
alsace,33.04
alsacien,34.56
alsacienne,34.53
alsacienne,36.68
alsaciens,33.27
alternance,36.76
alternant,33.29
alternative,22.41
alternativement,33.04
alterné,21.17
alternée,20.84
alternées,25.31
alternent,19.29
alterner,20.70
alterneront,22.65
altesse,36.59
altière,20.87
altières,23.81
altimètre,22.41
altimètres,22.41
altiport,21.17
altitude,52.03
alto,19.77
altocumulus,21.57
altostratus,21.57
aluminium,48.71
alunir,20.87
alunissage,20.87
alvéoles,33.46
alyscamps,24.17
amabilité,38.87
amabilités,21.90
amador,36.82
amadou,43.60
amadou,20.19
amaigri,42.10
amalgame,23.76
amalia,19.62
amanda,32.95
amande,44.23
amandes,50.32
amandier,42.21
amandiers,32.95
amandine,45.71
amandines,36.33
amanite,42.03
amanites,14.88
amants,19.77
amarra,21.65
amarrage,24.26
amarraient,24.26
amarre,24.64
amarré,22.78
amarrée,21.16
amarrer,38.80
amarrèrent,20.82
amarres,38.66
amarrés,21.17
amaryllis,23.88
amas,43.50
amassa,19.22
amassaient,23.76
amassait,23.76
amassée,24.26
amassées,34.77
amassent,15.42
amasser,33.42
amassés,18.18
amateur,33.30
amateur,37.86
amateurs,46.18
amazone,33.00
amazone,27.65
amazonie,41.09
ambassade,36.59
ambassades,21.65
ambassadeur,38.97
ambassadeurs,22.65
ambiance,45.44
ambiances,23.33
ambidextre,21.16
ambidextre,21.16
ambigu,34.62
ambiguë,19.29
ambigus,21.90
ambitieuse,23.76
ambitieuse,23.76
ambitieuses,23.33
ambitieux,33.37
ambitieux,21.63
ambition,42.24
ambitionne,19.40
ambitions,21.17
amboseli,26.82
ambre,43.38
ambrée,25.71
ambroise,39.18
ambroisie,23.81
ambulance,50.40
ambulances,16.96
ambulant,19.90
ambulant,35.51
ambulante,21.90
ambulantes,20.63
ambulants,19.40
âme,54.57
amédée,41.12
amélie,43.25
améliorait,23.76
amélioration,43.15
améliorations,19.71
améliore,39.72
amélioré,39.62
améliorée,22.65
améliorent,34.93
améliorer,47.30
amélioreraient,20.64
amen,33.34
amen,33.34
amena,43.65
aménagé,39.04
aménagée,36.61
aménagées,36.59
aménagement,37.71
aménagements,22.65
aménagent,23.81
aménager,36.75
aménagés,21.17
amenaient,33.13
amenait,36.65
amenant,40.41
amende,33.09
amende,46.59
amendes,34.52
amène,51.10
amène,13.84
amené,48.45
amenée,33.27
amener,48.25
amènerait,33.42
amèneras,20.94
amenèrent,23.81
amenés,36.33
amenez,37.57
amenons,33.34
amenuisait,23.33
amenuise,33.30
amenuisé,23.81
amenuiser,26.82
amer,47.09
amère,42.18
amèrement,38.87
amères,36.28
américain,49.57
américain,48.48
américaine,48.26
américaine,36.73
américaines,17.15
américains,46.28
américains,46.13
américano-soviétique,17.15
amerigo,17.15
amérique,56.86
amérique,24.26
amers,21.91
amertume,42.93
âmes,26.82
améthyste,20.84
améthystes,23.33
ameublement,33.32
ameutant,21.91
ameuter,21.19
ami,64.25
ami,50.07
amiable,23.81
amiante,23.81
amibe,23.81
amical,48.49
amicale,41.66
amicalement,42.77
amicales,33.30
amicaux,40.45
amides,21.57
amidon,39.73
amie,58.33
amie,37.64
amiens,36.55
amies,51.46
amies,17.15
aminata,32.83
amincir,23.81
amiral,39.64
amiral,40.41
amiraux,23.76
amis,64.19
amis,51.78
amitié,53.67
amitiés,41.07
ammoniaque,33.20
ammonium,21.17
amoco-cadiz,20.84
amolli,21.17
amollis,18.70
amollissait,23.81
amollit,20.94
amon,21.89
amoncela,20.64
amoncelaient,21.91
amoncelait,22.63
amoncelée,19.62
amoncelées,21.91
amoncelèrent,21.17
amoncelés,23.76
amoncelle,33.25
amoncellements,23.76
amoncellent,22.78
amont,47.53
amont,36.74
amorce,26.34
amorcé,24.66
amorcer,33.32
amortie,18.70
amortir,33.22
amortisseurs,20.70
amortit,36.79
amos,34.48
amour,56.48
amour,33.04
amourache,21.91
amoureuse,38.79
amoureusement,36.56
amoureux,47.84
amoureux,48.39
amour-propre,38.92
amours,38.77
amovible,21.57
amparat,26.77
ampères,21.17
amphibie,20.84
amphithéâtre,21.17
ample,42.66
amplement,34.60
amples,36.72
ampleur,21.57
amplifia,33.21
amplifiait,33.14
amplifie,20.63
amplifiée,22.65
amplifier,23.33
amplifies,23.76
amplifiés,24.26
ampoule,47.34
ampoules,40.37
amputation,21.65
amputé,22.65
amsterdam,43.64
amstrong,36.65
amulius,24.38
amure,33.28
amusa,42.21
amusaient,43.49
amusais,41.06
amusait,48.83
amusant,56.21
amusant,46.58
amusante,51.23
amusantes,43.61
amusants,47.47
amusassent,21.90
amuse,56.84
amusé,48.62
amusée,45.23
amusées,18.70
amuse-gueule,20.84
amusement,42.62
amusent,49.92
amuser,56.98
amuserais,34.34
amusèrent,36.66
amuseront,36.68
amuses,36.61
amusés,44.75
amuseur,20.94
amusez,36.52
amusons,41.06
an,59.24
anachroniques,20.64
anagramme,23.76
anagrammes,34.93
analogies,33.31
analogue,24.17
analphabète,22.65
analphabète,22.65
analphabètes,22.65
analphabètes,27.42
analphabétisme,22.65
analysa,33.22
analysaient,21.17
analyse,44.19
analyse,38.60
analysé,22.65
analyser,44.22
analyses,34.74
analysez,20.70
ananas,53.15
anaporaiba,19.39
anarchistes,22.30
anarchistes,22.30
anatole,40.41
anatomie,17.15
anatomiques,21.63
ancestral,33.41
ancêtre,39.61
ancêtres,48.63
anche,28.10
anchois,32.87
ancien,54.72
ancien,47.81
ancienne,53.90
ancienne,43.92
anciennement,19.40
anciennes,47.80
anciennes,33.04
ancienneté,21.63
anciens,51.20
anciens,42.19
ancolie,19.94
ancre,47.87
ancré,33.42
ancres,19.40
andalous,36.69
andalousie,19.94
andely,24.92
andersen,40.44
anderson,26.68
andes,35.51
andouille,18.18
andouillette,32.81
andouillettes,20.87
andré,52.25
andrée,33.10
andrew,35.44
andrews,24.18
andy,44.90
âne,60.76
anéanti,30.28
anéantie,23.76
anéantir,34.46
anéantira,20.84
anéantit,21.63
anecdote,23.81
anecdotes,33.09
anecdotique,23.81
ânées,24.26
anémomètre,36.66
anémone,46.20
anémone,24.66
anémones,23.81
âneries,32.99
ânes,48.75
ânesse,36.58
anesthésique,19.61
anesthésiste,21.90
aneto,20.84
ange,51.52
angela,20.70
angélique,32.97
angélique,34.76
angelo,39.13
angers,33.21
anges,45.26
anges,21.16
angine,45.07
angines,21.57
angkor,36.70
anglais,55.08
anglais,52.31
anglaise,48.51
anglaise,43.17
anglaises,36.71
anglaises,26.82
angle,52.02
anglemard,28.16
angles,43.16
angleterre,52.59
anglican,19.40
anglo-américaine,23.76
anglo-américains,23.76
anglo-normandes,27.42
angoissante,21.17
angoissants,22.65
angoisse,50.85
angoissé,36.68
angoissé,33.27
angoissé,21.16
angoisses,33.27
angoissés,19.22
angoissés,24.26
angoissés,24.26
angora,41.80
angora,41.14
angoulême,39.07
angsoka,18.58
anguille,49.11
anguilles,38.61
anguleuses,21.65
anima,23.76
animai,24.26
animait,20.84
animal,65.23
animal,47.77
animale,43.97
animales,36.71
animalier,23.81
animalier,23.76
animalité,23.76
animant,19.40
animasques,16.93
animateur,42.20
animateurs,36.59
animation,46.38
animations,44.49
animatrice,14.84
animaux,66.19
animaux,51.91
anime,41.02
animé,48.92
animé,43.15
animée,44.66
animée,42.21
animées,36.75
animées,33.45
animent,40.33
animer,36.66
animerai,23.33
animeras,21.91
animés,47.13
animés,14.84
anis,39.67
anisette,21.90
anita,23.76
anjou,38.90
ankylosée,19.22
ankylosée,33.20
anna,48.30
annabella,19.65
annabelle,16.29
annamites,22.41
annapurna,23.76
annaud,28.53
anne,51.73
anneau,51.49
anneaux,50.44
annecy,33.11
année,62.64
années,59.48
anne-france,32.21
annelée,21.90
annelise,28.06
anne-marie,38.55
anneret,20.70
anne-sophie,23.33
annette,43.97
annexe,34.38
annexe,21.16
annibal,17.05
annick,23.81
annie,46.80
annina,19.62
anniversaire,57.59
anniversaire,43.90
anniversaires,38.83
annonay,18.70
annonça,49.55
annonçai,23.76
annonçaient,38.91
annonçait,45.31
annonçant,45.47
annonce,55.98
annonce,54.55
annoncé,47.99
annoncée,39.72
annoncent,49.21
annoncer,52.99
annonceraient,19.71
annonceras,20.64
annoncèrent,33.27
annoncerons,22.78
annonces,52.28
annonces,19.94
annonceurs,21.16
annoncez,33.11
annotées,21.63
annuaire,48.67
annuaires,19.71
annuel,33.26
annuelle,43.62
annuelles,33.06
annuels,36.66
annulaire,32.84
annulation,39.68
annulé,20.84
annulées,23.33
annulés,19.94
anobli,22.65
anomalie,41.51
anomalies,35.07
ânon,43.45
ânonne,17.05
anonyme,42.19
anonyme,33.08
anonymes,20.82
anorak,48.39
anoraks,36.49
anormal,41.70
anormale,21.65
anpe,38.27
ans,65.58
anse,40.23
antagonistes,21.65
antan,37.78
antarctique,25.63
antarctique,41.97
antarctiques,22.65
antécédent,41.07
antécédent,44.57
antée,24.91
antenne,51.41
antennes,48.65
antérieur,44.58
antérieure,33.25
antérieures,41.70
antérieurs,23.76
antériorité,33.45
anthologies,21.63
anthracite,17.62
anthropophage,24.26
anthropophages,23.76
antibes,33.28
antibiotique,19.61
antibiotiques,36.75
antibruit,24.26
antichambre,36.67
anti-chocs,21.16
anticipation,34.59
anticiper,19.61
anticyclone,19.77
anticycloniques,24.18
antidérapant,22.65
antidrogues,27.27
anti-éjection,16.29
an-tiem,31.17
antiflèche,20.64
antigel,23.33
antigel,33.34
antigravitationnelle,21.57
antigrippe,18.98
anti-inflammatoire,21.57
antillais,24.26
antilles,44.42
antilope,49.76
antilopes,48.45
antimite,18.98
anti-moustique,14.84
antinévralgique,18.88
antiparasite,18.98
antipathique,33.50
antipoison,33.23
antipollution,23.33
anti-poux,24.39
antiquaire,37.78
antique,45.34
antique,33.26
antiques,36.69
antiquité,44.75
antiquités,26.34
antirabique,21.63
anti-recul,15.36
antirides,24.26
antirouille,21.57
antirouille,24.26
antiseptiques,22.65
antiseptiques,22.65
antitabac,37.83
anti-tartre,20.84
antivol,23.33
antivol,37.81
antoine,55.20
antoinette,29.97
antonin,34.66
antonyme,20.70
antre,26.67
anvers,38.82
anxiété,46.09
anxieusement,19.40
anxieux,45.48
anxieux,33.34
août,54.92
apache,40.45
apaches,21.89
apaches,19.40
apaisa,42.67
apaisaient,23.76
apaisant,22.65
apaisante,33.15
apaise,35.98
apaisé,37.63
apaisée,33.45
apaisement,21.91
apaisent,26.34
apaiser,43.64
apaisèrent,33.07
apaisés,33.18
apercevaient,38.89
apercevais,33.25
apercevait,48.41
apercevant,50.07
apercevez,33.07
apercevions,36.73
apercevoir,54.78
apercevons,37.85
apercevra,39.68
apercevrait,21.90
aperçois,51.23
aperçoit,56.87
aperçoive,36.64
aperçoivent,48.62
aperçoives,21.90
aperçu,54.19
aperçue,41.74
aperçues,24.26
aperçûmes,24.26
aperçurent,48.42
aperçus,49.24
aperçus,33.42
aperçut,58.15
aperçût,33.08
apéritif,36.77
apéritifs,22.78
apéritifs,33.02
apéro,23.33
apesanteur,24.26
apeuré,42.20
apeuré,33.10
apeurée,41.68
apeurer,23.81
apeurés,36.61
apeurés,16.29
aphrodite,29.83
aphte,22.65
aphtes,21.57
api,42.03
apiculteur,39.20
apiculture,26.34
apitoierait,18.58
apitoyé,20.84
apitoyer,33.22
aplanir,33.28
aplati,32.80
aplati,35.24
aplatie,40.40
aplatir,43.29
aplatirent,21.90
aplatis,40.95
aplatis,22.65
aplatissait,36.65
aplatissant,33.23
aplatissent,34.54
aplatissez,14.84
aplatit,47.03
aplomb,45.25
apocalypse,39.38
apollinaire,38.81
apollinaris,28.62
apollo,40.10
apostrophe,41.51
apostropher,33.27
apostrophes,23.76
apothéoses,32.96
apothicaire,34.66
apparaissaient,44.25
apparaissait,46.57
apparaissant,32.95
apparaissant,23.71
apparaisse,33.09
apparaissent,52.26
apparaît,56.32
apparaîtra,36.60
apparaîtrai,14.84
apparaîtrait,19.40
apparaître,52.78
apparaîtront,18.70
apparat,33.06
apparats,19.40
appareil,59.17
appareilla,34.64
appareillage,22.65
appareille,22.78
appareiller,20.82
appareil-photo,17.92
appareils,51.88
apparemment,46.19
apparence,48.87
apparences,37.66
apparent,37.76
apparente,36.82
apparentent,23.33
apparentés,26.77
apparents,20.70
apparition,52.64
appartement,55.90
appartements,46.23
appartenaient,38.68
appartenais,36.80
appartenait,48.55
appartenance,23.76
appartenant,19.61
appartenant,47.44
appartenez,21.90
apparteniez,36.38
appartenir,39.68
appartenu,38.87
appartiendrait,20.82
appartiendront,19.94
appartiennent,54.04
appartiens,39.62
appartient,56.20
apparu,41.10
apparue,41.07
apparues,22.65
apparurent,44.07
apparus,36.67
apparut,56.00
appât,43.79
appâts,33.08
appauvrir,20.84
appel,55.81
appela,55.71
appelai,38.81
appelaient,45.79
appelais,41.65
appelait,58.62
appelant,46.88
appelant,36.64
appelant,36.31
appelé,56.37
appelé,43.14
appelée,50.75
appelées,47.78
appeler,58.81
appelèrent,33.00
appelés,49.98
appelés,19.94
appelez,49.24
appelions,33.32
appelle,65.75
appellent,55.87
appellera,42.63
appellerai,38.80
appellerais,21.17
appellerait,43.15
appelleras,36.59
appellerez,21.63
appelleriez,20.94
appellerons,32.89
appelles,51.37
appelons,39.72
appels,48.76
appendice,35.39
appendicite,37.64
appentis,32.99
appesantir,24.26
appétissant,44.35
appétissante,43.56
appétissantes,33.07
appétissants,39.66
appétit,56.07
applaudi,45.33
applaudie,22.78
applaudimètre,23.33
applaudir,49.78
applaudira,33.21
applaudirent,39.65
applaudirez,21.57
applaudirons,20.84
applaudiront,36.73
applaudis,37.68
applaudissaient,37.70
applaudissait,41.58
applaudissant,37.76
applaudisse,22.65
applaudissements,50.11
applaudissent,49.90
applaudissez,32.81
applaudissons,26.34
applaudit,52.62
application,46.26
applications,33.27
appliqua,42.23
appliquai,27.27
appliquait,23.81
appliquant,41.10
applique,48.73
appliqué,39.67
appliqué,38.75
appliquée,33.04
appliquée,30.28
appliquées,33.05
appliquent,40.41
appliquer,43.64
appliquera,17.62
appliquerais,22.65
appliques,33.12
appliquez,37.62
appoggiature,17.62
appoigny,21.89
appoint,34.81
appontement,27.27
apport,33.17
apporta,50.79
apportai,23.33
apportaient,41.07
apportait,47.03
apportant,44.89
apporte,57.84
apporté,55.64
apportée,46.66
apportées,36.69
apportent,50.85
apporter,54.99
apportera,41.07
apporterai,38.77
apporteraient,21.65
apporterait,33.03
apportèrent,39.62
apportes,36.76
apportés,43.49
apportez,40.39
apportiez,23.33
apportions,23.33
apportons,36.72
apposé,40.53
apposition,29.35
apprécia,36.58
appréciable,23.81
appréciait,39.75
appréciation,36.75
apprécie,43.26
apprécié,44.67
appréciée,37.69
apprécier,43.14
apprécierait,24.26
appréciés,36.72
appréciiez,22.78
apprécions,22.78
appréhendé,33.31
appréhenderait,23.33
appréhension,34.70
apprenaient,38.83
apprenait,47.11
apprenant,45.58
apprend,55.74
apprendra,46.03
apprendrai,40.37
apprendrait,21.91
apprendras,36.51
apprendre,59.25
apprendrez,20.84
apprendront,40.39
apprends,50.79
apprenez,47.93
apprenions,23.33
apprenne,42.64
apprennent,50.50
apprennes,33.45
apprenons,36.68
apprenti,46.81
apprentis,35.38
apprentissage,44.92
apprêt,23.76
apprêta,37.75
apprêtaient,40.45
apprêtais,22.65
apprêtait,46.87
apprête,47.42
apprêtent,36.82
apprêter,24.26
apprêtions,19.62
apprêtons,33.30
apprêts,34.37
apprirent,36.73
appris,57.98
appris,36.59
apprise,38.76
apprise,19.29
apprises,37.68
apprit,50.49
apprît,20.70
apprivoisait,33.19
apprivoise,41.72
apprivoisé,48.05
apprivoisée,39.01
apprivoisées,19.29
apprivoiser,46.94
apprivoises,34.90
apprivoisés,43.11
approbation,36.80
approbations,23.76
approbative,24.26
approcha,56.18
approchai,42.23
approchaient,45.25
approchais,33.26
approchait,52.93
approchâmes,24.26
approchant,47.75
approchât,23.76
approche,59.07
approche,51.63
approché,47.16
approchée,41.08
approchent,49.43
approcher,54.22
approcherai,33.26
approcherait,34.52
approcheras,20.82
approchèrent,46.75
approches,33.50
approches,34.54
approchés,42.59
approchez,48.89
approchiez,20.82
approchions,38.88
approchons,43.49
approfondir,47.92
approfondissait,23.76
approfondit,33.06
approprié,33.30
approprier,25.66
approuva,43.52
approuvaient,17.62
approuvait,23.76
approuve,40.40
approuvé,22.65
approuvé,33.12
approuvent,21.65
approuver,37.82
approvisionnement,33.32
approvisionnent,23.81
approvisionner,36.71
approximative,20.70
approximativement,24.91
appui,47.15
appuie,51.46
appuient,38.77
appuies,36.75
appuis,33.26
appuya,45.10
appuyai,33.13
appuyaient,21.91
appuyait,43.63
appuyant,46.59
appuyé,47.28
appuyé,20.84
appuyée,45.86
appuyée,33.35
appuyées,21.16
appuyées,33.18
appuyer,52.62
appuyés,21.65
appuyez,46.19
âpre,33.11
âpres,21.91
après,68.35
après,61.01
après-demain,43.93
après-midi,59.43
après-ski,21.90
après-skis,14.84
apt,21.17
apte,33.06
aptes,20.70
aptitude,33.10
aptitudes,34.62
aquarelle,42.73
aquarelles,19.77
aquarelliste,26.82
aquariophile,22.65
aquariophiles,22.65
aquarium,52.55
aquariums,33.04
aquatique,41.80
aquatiques,43.43
aqueduc,22.78
aquetta,24.66
aquilin,20.70
aquitaine,39.64
ara,36.52
arabe,42.18
arabe,44.08
arabelle,42.92
arabes,39.70
arabes,37.79
arabesques,20.63
arabie,38.87
arables,18.88
arachide,36.63
arachides,34.81
araignée,57.01
araignées,49.98
araire,26.77
aramis,26.42
aras,16.29
arbalète,36.60
arbitre,52.32
arbitre,23.33
arbora,33.04
arboraient,20.82
arborait,38.47
arborant,21.63
arbore,19.61
arborent,21.17
arborer,21.91
arboricole,23.65
arboriculteurs,23.33
arboriculture,23.33
arbre,65.00
arbres,64.36
arbrisseau,36.75
arbrisseaux,38.84
arbuste,47.98
arbustes,48.22
arbustive,21.17
arc,54.12
arc,36.67
arcachon,35.14
arcade,24.91
arc-bouter,22.65
arc-boutés,20.70
arceau,33.04
arceaux,37.65
arc-en-ciel,53.04
arc-en-ciel,42.49
arc-en-poche,19.71
archaïques,23.76
archambaud,17.05
arche,47.72
archéologie,23.33
archéologique,21.90
archéologiques,33.20
archer,41.31
archers,41.54
arches,21.17
archet,40.43
archibald,29.38
archimède,33.37
archipel,40.81
archipels,17.62
architecte,43.14
architectes,34.78
architecture,34.68
archives,19.77
archnouff,30.91
arçon,23.88
arcs,41.58
arcs-en-ciel,39.65
arcs-sur-argens,18.70
arctique,44.14
arctique,38.32
ardan,25.71
ardèche,32.93
ardemment,23.81
ardennaises,19.22
ardennes,19.94
ardent,45.92
ardente,29.03
ardents,36.81
ardeur,48.37
ardoise,45.61
ardoise,33.13
ardoises,37.54
ardu,37.92
are,36.34
arène,41.93
arènes,40.67
arête,48.65
arêtes,43.16
areuh,17.92
argan,35.71
argelès,22.78
argelès-sur-mer,21.17
argent,63.05
argent,42.60
argenté,46.29
argentée,38.25
argentées,37.69
argenterie,41.95
argentés,33.31
argenteuil,35.49
argentin,33.14
argentin,32.97
argentine,33.37
argentine,22.78
argentins,17.62
argile,49.14
argileuse,23.76
argileux,19.40
argonaute,21.16
argonautes,28.58
argone,31.10
argos,25.66
argot,34.90
argument,40.43
arguments,43.73
ariane,46.79
aride,36.72
arides,34.59
ariel,21.63
arion,23.92
aristarque,19.61
aristide,43.97
aristochats,33.06
aristocratiques,27.27
aristoloche,16.14
aristote,19.40
arithmétique,36.51
arithmétiques,17.15
arizona,18.38
arlande,17.92
arlandes,17.92
arlequin,42.21
arlequin,41.65
arlequins,17.62
arles,43.29
arlette,22.65
arma,41.10
armand,40.39
armateur,44.03
armateurs,21.65
armature,41.77
arme,53.16
arme,36.70
armé,40.23
armé,46.70
armée,53.55
armée,38.82
armée,36.71
armées,22.78
armées,39.78
armées,19.77
armelle,17.92
armement,22.78
arment,21.57
armer,38.79
armeras,21.17
armèrent,33.31
armes,54.37
armés,47.66
armés,42.58
armistice,16.29
armoire,56.16
armoires,42.64
armoiries,18.18
armorique,23.76
armstrong,47.10
armure,50.81
armures,37.55
armurier,34.37
arnaud,41.83
arnica,34.74
arnofle,32.62
arnoul,17.92
aromates,33.06
aromatique,39.59
aromatiques,37.62
aromatisé,24.18
arôme,41.64
arômes,33.19
arpentaient,33.26
